App_oid,Collection_oid,Field_id,Name,Datatype_id,Description,Required,Calculated,Formula,Translatable
"120326,230628,13860,""4.4. Tarjetas de visita"",324,,0,0,,0"
"120326,230628,13863,""6. Se hace extensivo algún beneficio de Telefónica a los empleados de la EECC"",324,,0,0,,0"
"120326,230628,13865,""7. Les proporciona Telefónica algún recurso material para la ejecución de la actividad."",324,,0,0,,0"
"120326,230628,13868,""9. ¿Los empleados de la EECC y los empleados de Telefónica comparten el mismo ambiente de trabajo?"",324,,0,0,,0"
"120326,230628,13870,""10. ¿Las actividades que realiza el personal de la EECC también son realizadas por personal de Telefónica?"",324,,0,0,,0"
"120326,230628,13862,""5.1 Especificar"",2,,0,0,,0"
"120326,230628,13864,""6.1 Especificar"",2,,0,0,,0"
"120326,230628,13866,""7.1 Especificar"",2,,0,0,,0"
"120326,230628,13869,""9.1 Especificar"",2,,0,0,,0"
"120326,230628,13871,""10.1 Especificar"",2,,0,0,,0"
120326,230628,13872,Observaciones,2,,0,0,,0
"120326,230629,13847,""Datatype 1.1."",5,,0,0,,0"
"120326,230629,13874,""Datatype 1.2."",5,,0,0,,0"
120326,230629,13815,Valor,1,,0,0,,0
120326,230630,13816,Valor,1,,0,0,,0
120326,230631,13817,Valor,1,,0,0,,0
"120326,231626,13882,""Tipo información requerida"",943,,0,0,,0"
"120326,231626,13883,""Tipo de Riesgo ante NC"",1,,0,0,,0"
"120326,231626,13884,""Plazo máximo para levantar el incumplimiento"",1,,0,0,,0"
"120326,231630,13885,""Tipo información requerida"",1,,0,0,,1"
120326,231637,13886,Auditoría,664,,0,0,,0
120326,231637,13887,Introducción,2,,0,0,,0
"120326,231637,13888,""Análisis general"",2,,0,0,,0"
"120326,231637,13889,""Comentario gráficos genereales"",2,,0,0,,0"
"120326,231637,13890,""Cabecera Riesgos Negocio Responsable"",2,,0,0,,0"
"120326,231637,13891,""Cabecera Riesgos RRHH"",2,,0,0,,0"
"120326,231637,13892,""Cabecera Riesgos SST"",2,,0,0,,0"
"120326,231637,13893,""Cabecera Riesgos MA"",2,,0,0,,0"
"120326,231637,13894,""Cabecera Riesgos por Tema"",2,,0,0,,0"
"120326,231637,13895,""Buenas Prácticas Identificadas"",2,,0,0,,0"
"120326,231637,13896,""Recomendaciones generales de mejora para el proveedor"",2,,0,0,,0"
"120326,231637,13897,""Cabecera resultados de injerencia"",2,,0,0,,0"
"120326,231744,13916,""Tipo informacion requerida"",943,,0,0,,0"
120326,231744,13917,Valor,1,,0,0,,0
"120326,231771,14234,""Auditor coordinador"",980,,0,1,""parent_field('202307', '14202')"",0"
120326,231771,13922,Estado,946,,0,0,,0
"120326,231771,13919,""Roles auditorias"",923,,0,0,,0"
"120326,231771,14231,""Pais solicitante"",905,,0,1,""parent_field('202307', '9234')"",0"
"120326,231771,13918,""Codigo auditoria"",664,,0,0,,0"
120326,231771,13921,Fecha,6,,0,1,created_dtm(),0
120326,231771,13923,Hecho,5,,0,0,,0
120326,231771,13920,Comentario,2,,0,0,,0
120326,231829,13927,Estado,1,,0,0,,0
"120326,232633,14091,""Materia Compliance"",1,,0,0,,1"
"120326,232635,14093,""Materia Compliance"",974,,0,0,,0"
"120326,232635,14092,""Submateria Compliance"",1,,0,0,,1"
"120326,232638,14095,""Submateria Compliance"",975,,0,0,,0"
"120326,232638,14096,""Indicador Compliance"",1,,0,0,,1"
"120326,232638,14105,""Descripción Indicador"",1,,0,0,,1"
"120326,232638,14106,""Metodología Indicador"",1,,0,0,,1"
"120326,232642,14102,""Indicadores Compliance"",976,,0,0,,0"
120326,232642,14101,Entidad,626,,0,0,,0
120326,232642,14099,Semestre,500,,0,0,,0
120326,232642,14098,Ano,491,,0,0,,0
120326,232642,14100,País,490,,0,0,,0
120326,232642,14107,Periodicidad,1,,0,0,,0
120326,232642,14108,1Q2018,1,,0,0,,0
120326,232642,14109,2Q2018,1,,0,0,,0
120326,232642,14110,3Q2018,1,,0,0,,0
120326,232642,14111,4Q2018,1,,0,0,,0
"120326,232654,14119,""Foreign key"",3,,1,0,,0"
120326,232654,14120,Language,1,,1,0,,0
"120326,232654,14121,""Indicador Compliance"",1,,0,0,,0"
"120326,232654,14122,""Descripción Indicador"",1,,0,0,,0"
"120326,232654,14123,""Metodología Indicador"",1,,0,0,,0"
"120326,232667,14130,""Foreign key"",3,,1,0,,0"
120326,232667,14131,Language,1,,1,0,,0
"120326,232667,14132,""Materia Compliance"",1,,0,0,,0"
"120326,232668,14133,""Foreign key"",3,,1,0,,0"
120326,232668,14134,Language,1,,1,0,,0
"120326,232668,14135,""Submateria Compliance"",1,,0,0,,0"
120326,232779,14146,Estado,946,,0,0,,0
"120326,232779,14145,""Roles auditorias"",923,,0,0,,0"
"120326,232779,14150,""Codigo NC"",678,,0,0,,0"
"120326,232779,14144,""Codigo auditoria"",664,,0,0,,0"
120326,232779,14148,Fecha,6,,0,1,created_dtm(),0
120326,232779,14149,Hecho,5,,0,0,,0
120326,232779,14500,Numero,3,,0,1,1,0
120326,232779,14147,Comentario,2,,0,0,,0
120326,233087,14177,Semestre,987,,0,0,,0
120326,233087,14179,Entidad,626,,0,0,,0
120326,233087,14176,Ano,491,,0,0,,0
120326,233087,14178,Pais,490,,0,0,,0
"120326,233087,14163,""Numero de expedientes por infracción ambiental"",4,,0,1,indicator_value(161113),0"
"120326,233087,14167,""Coste Sanciones Ambientales"",4,,0,1,indicator_value(161114),0"
"120326,233087,14169,""Numero Sanciones e Infracciones Ambientales"",4,,0,1,indicator_value(161115),0"
"120326,233087,14170,""Numero quejas  recibidas en canal negocio responsable de medio ambiente"",3,,0,1,indicator_value(229760),0"
"120326,233087,14172,""Numero quejas  recibidas  en canal negocio responsable de medio ambiente resueltas"",3,,0,1,indicator_value(229761),0"
"120326,233087,14238,""Pais oid"",1,,0,1,network['Network_oid'],0"
"120326,233087,14239,""Periodo oid"",1,,0,1,period['Period_oid'],0"
"120326,233461,14208,""Rol Auditoria"",923,,0,0,,0"
120326,233461,14209,Pais,905,,0,0,,0
"120326,233461,14206,""Codigo Auditoria Coordinador"",664,,0,0,,0"
"120326,233461,14207,""Codigo Auditoria Auditores"",664,,0,0,,0"
120326,233461,14210,Email,1,,0,0,,0
120326,233461,21389,IDUsuario,1,,0,0,,0
120326,234415,14442,Año,491,,0,0,,0
120326,234415,14443,Semestre,1,,0,0,,0
"120326,234446,14453,""Fecha trigger cambios"",6,,0,0,,0"
"120326,237074,14626,""Foreign key"",3,,1,0,,0"
120326,237074,14627,Language,1,,1,0,,0
120326,237074,14628,Tipo,1,,0,0,,0
"120326,237074,14629,""Nombre corto"",1,,0,0,,0"
"120326,237075,14630,""Foreign key"",3,,1,0,,0"
120326,237075,14631,Language,1,,1,0,,0
120326,237075,14632,Subtipo,1,,0,0,,0
"120326,237079,14633,""Foreign key"",3,,1,0,,0"
120326,237079,14634,Language,1,,1,0,,0
"120326,237080,14637,""Foreign key"",3,,1,0,,0"
120326,237080,14638,Language,1,,1,0,,0
"120326,237080,14639,""Tipo información requerida"",1,,0,0,,0"
"120326,237081,14640,""Foreign key"",3,,1,0,,0"
120326,237081,14641,Language,1,,1,0,,0
120326,237081,14642,Tipo,1,,0,0,,0
"120326,237082,14643,""Foreign key"",3,,1,0,,0"
120326,237082,14644,Language,1,,1,0,,0
120326,237082,14645,Proceso,1,,0,0,,0
"120326,238254,14649,""Foreign key"",3,,1,0,,0"
120326,238254,14650,Language,1,,1,0,,0
120326,238254,14651,Motivo,1,,0,0,,0
120326,239396,14990,Divisa,1054,,0,0,,0
120326,239396,14724,Tipo,1004,,0,0,,0
120326,239396,14726,Contribución,4,,0,0,,0
120326,239396,14725,Organización,1,,0,0,,0
120326,239396,14741,Actividad,1,,0,0,,0
120326,239498,14730,Año,934,,0,0,,0
120326,239498,14728,Pais,905,,0,0,,0
120326,239498,14733,Idioma,699,,0,0,,0
120326,239498,14729,Auditoria,664,,0,0,,0
120326,239498,14732,Informe,330,,0,0,,0
"120326,239498,14731,""Nombre del fichero"",1,,0,0,,0"
120326,241293,14985,Divisa,1,,0,0,,0
120326,241606,15685,region,1116,,0,0,,0
120326,241606,15581,pais_proveedores,673,,0,0,,0
120326,241606,21901,pais_general,490,,0,0,,0
120326,241606,15223,bandera_pequena,1,,0,0,,0
120326,241606,15224,iso,1,,0,0,,0
120326,241606,14991,pais,1,,0,0,,1
120326,241606,15533,pais_espanol,1,,0,0,,0
120326,241606,15614,bandera_redonda,1,,0,0,,0
120326,241607,15521,Orden,3,,0,0,,0
120326,241607,14992,primer_nivel,1,,0,0,,0
120326,241609,15013,primer_nivel_id,1056,,0,0,,0
120326,241609,15522,Orden,3,,0,0,,0
120326,241609,14993,segundo_nivel,1,,0,0,,0
120326,241610,15014,segundo_nivel_id,1057,,0,0,,0
120326,241610,15523,Orden,3,,0,0,,0
120326,241610,14994,tercer_nivel,1,,0,0,,0
"120326,241612,15849,""Año 2"",491,,0,0,,0"
120326,241612,22739,orden,3,,0,0,,0
120326,241612,14995,ano,1,,0,0,,0
120326,241618,15647,periodo,1103,,0,0,,0
120326,241618,19150,Validación,5,,0,0,,0
120326,241618,14996,mes,1,,0,0,,1
120326,241619,15001,tercer_nivel_id,1058,,0,0,,0
120326,241619,15000,segundo_nivel_id,1057,,0,0,,0
120326,241619,14999,primer_nivel_id,1056,,0,0,,0
120326,241619,14998,pais_id,1055,,0,0,,0
120326,241619,15266,nivel,3,,0,0,,0
120326,241619,15524,Orden,3,,0,0,,0
120326,241619,14997,cuarto_nivel,1,,0,0,,0
120326,241622,15004,escenarios,1,,0,0,,0
120326,241623,15010,Indicador,1064,,0,0,,0
120326,241623,15009,Jurídica,1063,,0,0,,0
120326,241623,15007,Mes,1062,,0,0,,0
120326,241623,15006,Año,1061,,0,0,,0
120326,241623,15008,País,1055,,0,0,,0
"120326,241623,17682,""Valor Prc1"",4,,0,0,,0"
"120326,241623,21285,""Valor Presupuesto 2"",4,,0,0,,0"
"120326,241623,15219,""Valor Presupuesto"",4,,0,0,,0"
"120326,241623,21914,""Valor Prc2"",4,,0,0,,0"
"120326,241623,21915,""Plan estrategico"",4,,0,0,,0"
"120326,241623,15262,""Valor Real Orgánico"",4,,0,0,,0"
"120326,241623,15263,""Valor Publicado"",4,,0,0,,0"
"120326,241623,15264,""Valor Real Orgánico_ii"",4,,0,0,,0"
"120326,241623,15011,""Valor Real"",4,,0,0,,0"
120326,241633,15012,indicadores,1095,,0,0,,0
120326,241633,15279,Area,1094,,0,0,,0
120326,241633,15276,Agregacion,1090,,0,0,,0
120326,241633,15021,nombre_cuestionario_id,1067,,0,0,,0
"120326,241633,15525,""Obligatorio Real"",3,,0,0,,0"
120326,241633,15311,Obligatorio,3,,0,0,,0
120326,241633,15349,Orden,3,,0,0,,0
"120326,241633,15309,Indicador_area,1,,0,0,""parent_field('d_rhh_indicadores', '15310')~""___""~parent_field('d_rhh_area_indicadores', '15308') "",1"
120326,241655,15016,Proceso,1,,0,0,,1
120326,241656,15017,proceso_id,1065,,0,0,,0
120326,241656,15018,actividad,1,,0,0,,1
120326,241657,15668,totalizador_id,1115,,0,0,,0
120326,241657,15618,RRHH_Aliados,1107,,0,0,,0
120326,241657,15019,actividad_id,1066,,0,0,,0
120326,241657,15499,Definición,2,,0,0,,0
120326,241657,16015,subactividad_2,1,,0,0,,0
120326,241657,15020,subactividad,1,,0,0,,1
120326,241658,15436,orden,3,,0,0,,0
120326,241658,15022,nombre_cuestionario,1,,0,0,,1
120326,241659,15028,Subactividad,1068,,0,0,,0
120326,241659,15027,Jurídica,1063,,0,0,,0
120326,241659,15025,Mes,1062,,0,0,,0
120326,241659,15024,Año,1061,,0,0,,0
120326,241659,15026,País,1055,,0,0,,0
"120326,241659,15220,""FTEs Externos Real"",4,,0,0,,0"
"120326,241659,15029,""FTEs Plantilla Real"",4,,0,0,,0"
"120326,241659,15300,""FTEs Plantilla Presupuesto"",4,,0,0,,0"
"120326,241659,15301,""FTEs Plantilla Real Orgánico"",4,,0,0,,0"
"120326,241659,15302,""FTEs Plantilla Publicado"",4,,0,0,,0"
"120326,241659,15303,""FTEs Plantilla Real Orgánico_ii"",4,,0,0,,0"
"120326,241659,15304,""FTEs Externos Presupuesto"",4,,0,0,,0"
"120326,241659,15305,""FTEs Externos Publicado"",4,,0,0,,0"
"120326,241659,15306,""FTEs Externos Real Orgánico"",4,,0,0,,0"
"120326,241659,15307,""FTEs Externos Real Orgánico_ii"",4,,0,0,,0"
"120326,241659,15390,""Bajas plan de simplificación Real"",3,,0,0,,0"
"120326,241659,15391,""Bajas plan de simplificación mujeres Real"",3,,0,0,,0"
"120326,241659,15393,""Bajas < 30 mujeres Real"",3,,0,0,,0"
"120326,241659,15394,""Altas < 30 mujeres Real"",3,,0,0,,0"
"120326,241659,15395,""Bajas < 30 Real"",3,,0,0,,0"
"120326,241659,15396,""Altas < 30 Real"",3,,0,0,,0"
"120326,241659,15485,""Altas < 30 Real Orgánico"",3,,0,0,,0"
"120326,241659,15486,""Altas < 30 mujeres Real Orgánico"",3,,0,0,,0"
"120326,241659,15487,""Bajas plan de simplificación mujeres Presupuesto"",3,,0,0,,0"
"120326,241659,15488,""Bajas < 30 Real Orgánico"",3,,0,0,,0"
"120326,241659,15489,""Bajas < 30 mujeres Real Orgánico"",3,,0,0,,0"
"120326,241659,15490,""Bajas plan de simplificación Real Orgánico"",3,,0,0,,0"
"120326,241659,15491,""Bajas plan de simplificación mujeres Real Orgánico"",3,,0,0,,0"
"120326,241659,15492,""Altas < 30 Publicado"",3,,0,0,,0"
"120326,241659,15493,""Altas < 30 mujeres Publicado"",3,,0,0,,0"
"120326,241659,15494,""Bajas < 30 Publicado"",3,,0,0,,0"
"120326,241659,15495,""Bajas < 30 mujeres Publicado"",3,,0,0,,0"
"120326,241659,15496,""Bajas plan de simplificación Publicado"",3,,0,0,,0"
"120326,241659,15497,""Bajas plan de simplificación mujeres Publicado"",3,,0,0,,0"
"120326,241659,15512,""Altas < 30 Real Orgánico_ii"",3,,0,0,,0"
"120326,241659,15513,""Altas < 30 mujeres Real Orgánico_ii"",3,,0,0,,0"
"120326,241659,15514,""Bajas < 30 Real Orgánico_ii"",3,,0,0,,0"
"120326,241659,15515,""Bajas < 30 mujeres Real Orgánico_ii"",3,,0,0,,0"
"120326,241659,15516,""Bajas plan de simplificación Real Orgánico_ii"",3,,0,0,,0"
"120326,241659,15517,""Bajas plan de simplificación mujeres Real Orgánico_ii"",3,,0,0,,0"
"120326,241659,15318,""Bajas plan de simplificación Presupuesto"",3,,0,0,,0"
120326,241659,17722,Comentarios,2,,0,0,,0
120326,241965,15043,plantilla_externos,1,,0,0,,0
"120326,242117,15050,""Codigo NC"",678,,0,0,,0"
120326,242117,15049,Auditoria,664,,0,0,,0
"120326,242117,15051,""Fecha ejecucion"",6,,0,1,""if([15093]==""Inmediato"",date_add([15094],1,'months'),if([15093]==""3 meses"",date_add([15094],3,'months'),if([15093]==""6 meses"",date_add([15094],6,'months'),"""")))"",0"
"120326,242117,15094,""Fecha cambio"",6,,0,1,created_dtm(),0"
"120326,242117,15093,""Plazo máximo"",1,,0,0,,0"
"120326,242656,15113,""Tipo de entidad"",1,,0,0,,0"
"120326,242657,15114,""Tipo de entidad"",1075,,0,0,,0"
120326,242657,15115,Jurídica,1,,0,0,,0
120326,243450,15221,Usuario,1096,,0,0,,0
"120326,243450,15222,""Sociedad jurídica"",1063,,0,0,,0"
120326,243450,15312,user_id,1,,0,0,,0
120326,243483,15228,juridica_id,1077,,0,0,,0
120326,243483,15227,mes_id,1062,,0,0,,0
120326,243483,15226,ano_id,1061,,0,0,,0
120326,243483,15225,pais_id,1055,,0,0,,0
"120326,243483,15229,codigo,1,,0,1,""'[15226]'~""_""~'[15227]'~""_""~'[15225]'~""_""~'[15228]'~""_""~'[ID]'"",0"
120326,244274,15260,agregacion,1,,0,0,,0
120326,245909,15295,Divisa,1054,,0,0,,0
"120326,245909,15296,""Tipo de cambio"",4,,0,0,,0"
120326,245909,15293,Año,1,,0,0,,0
120326,245940,15308,area,1,,0,0,,1
120326,245950,15498,Definición,2,,0,0,,0
120326,245950,15310,Indicador,1,,0,0,,1
120326,248231,15319,manual,330,,0,0,,0
"120326,248261,15320,""Foreign key"",3,,1,0,,0"
120326,248261,15321,Language,1,,1,0,,0
120326,248261,15322,Proceso,1,,0,0,,0
"120326,248262,15323,""Foreign key"",3,,1,0,,0"
120326,248262,15324,Language,1,,1,0,,0
120326,248262,15325,actividad,1,,0,0,,0
"120326,248263,15326,""Foreign key"",3,,1,0,,0"
120326,248263,15327,Language,1,,1,0,,0
120326,248263,15328,subactividad,1,,0,0,,0
"120326,248264,15329,""Foreign key"",3,,1,0,,0"
120326,248264,15330,Language,1,,1,0,,0
120326,248264,15331,nombre_cuestionario,1,,0,0,,0
"120326,248265,15332,""Foreign key"",3,,1,0,,0"
120326,248265,15333,Language,1,,1,0,,0
120326,248265,15334,mes,1,,0,0,,0
"120326,248266,15335,""Foreign key"",3,,1,0,,0"
120326,248266,15336,Language,1,,1,0,,0
120326,248266,15337,pais,1,,0,0,,0
"120326,248267,15338,""Foreign key"",3,,1,0,,0"
120326,248267,15339,Language,1,,1,0,,0
120326,248267,15340,area,1,,0,0,,0
"120326,248268,15341,""Foreign key"",3,,1,0,,0"
120326,248268,15342,Language,1,,1,0,,0
120326,248268,15343,Indicador,1,,0,0,,0
"120326,248269,15344,""Foreign key"",3,,1,0,,0"
120326,248269,15345,Language,1,,1,0,,0
"120326,248269,15346,Indicador_area,1,,0,0,""parent_field('d_rhh_indicadores', '15310')~""___""~parent_field('d_rhh_area_indicadores', '15308') "",0"
"120326,248302,15348,""manual eng"",330,,0,0,,0"
120326,248946,15353,importacion,3,,0,0,,0
"120326,249115,15366,""Ponderacion por aspectos"",754,,0,0,,0"
"120326,249115,15368,""Ponderacion Aspecto y producto"",754,,0,0,,0"
"120326,249115,15369,""Ponderacion con impacto tele"",754,,0,0,,0"
"120326,249115,15371,""Ponderacion con reputacional"",754,,0,0,,0"
"120326,249115,15372,""Condiciones laborales"",754,,0,0,,0"
"120326,249115,15373,""Seguridad y Salud"",754,,0,0,,0"
120326,249115,15374,Medioambientales,754,,0,0,,0
"120326,249115,15375,""Derechos Humanos"",754,,0,0,,0"
"120326,249115,15376,""Minerales procedentes de zonas de conflicto"",754,,0,0,,0"
"120326,249115,15377,""Privacidad y Proteccion de datos"",754,,0,0,,0"
"120326,249115,15378,""Promesa cliente"",754,,0,0,,0"
120326,249115,22363,Sociales,754,,0,0,,0
"120326,249115,15361,""Concatenacion subgrupo"",709,,0,0,,0"
"120326,249115,15363,""Linea de Producto"",700,,0,0,,0"
"120326,249115,15357,""Pais procedencia"",673,,0,0,,0"
"120326,249115,15359,""Año y codigo"",665,,0,0,,0"
120326,249115,15358,Año,491,,0,0,,0
"120326,249115,15360,""Pais empresa peticionaria"",490,,0,0,,0"
120326,249115,15362,Adjudicado,4,,0,0,,0
"120326,249115,15367,""Ponderador nivel 2"",3,,0,0,,0"
"120326,249115,15370,""Ponderador reputacional"",3,,0,0,,0"
"120326,249115,15364,""Nombre LDP"",1,,0,0,,0"
"120326,249115,15365,""Nombre SGP"",1,,0,0,,0"
"120326,249115,15379,""Riesgo 1 por aspectos"",1,,0,0,,0"
"120326,249115,15380,""Riesgo 2 por aspecto y producto"",1,,0,0,,0"
"120326,249115,15381,""Riesgo 3 con impacto telefónica"",1,,0,0,,0"
"120326,249115,15382,""Riesgo 4 reputacional"",1,,0,0,,0"
"120326,249115,15383,""Riesgo condiciones laborales"",1,,0,0,,0"
"120326,249115,15384,""Riesgo Seguridad y Salud"",1,,0,0,,0"
"120326,249115,15385,""Riesgo medioambiente"",1,,0,0,,0"
"120326,249115,15386,""Riesgo DDHH"",1,,0,0,,0"
"120326,249115,15387,""Riesgo minerales"",1,,0,0,,0"
"120326,249115,15388,""Riesgo privacidad y proteccion"",1,,0,0,,0"
"120326,249115,15389,""Riesgo promesa cliente"",1,,0,0,,0"
"120326,249115,22364,""Riesgo sociales"",1,,0,0,,0"
"120326,249115,15354,""Codigo SAC Proveedor"",1,,0,0,,0"
120326,249115,15355,Proveedor,1,,0,0,,0
"120326,249115,15356,""Grupo Empresarial"",1,,0,0,,0"
"120326,249286,15410,""Ponderacion por aspectos"",754,,0,0,,0"
"120326,249286,15412,""Ponderacion Aspecto y producto"",754,,0,0,,0"
"120326,249286,15413,""Ponderacion con impacto tele"",754,,0,0,,0"
"120326,249286,15415,""Ponderacion con reputacional"",754,,0,0,,0"
"120326,249286,15416,""Condiciones laborales"",754,,0,0,,0"
"120326,249286,15417,""Seguridad y Salud"",754,,0,0,,0"
120326,249286,15418,Medioambientales,754,,0,0,,0
"120326,249286,15419,""Derechos Humanos"",754,,0,0,,0"
"120326,249286,15420,""Minerales procedentes de zonas de conflicto"",754,,0,0,,0"
"120326,249286,15421,""Privacidad y Proteccion de datos"",754,,0,0,,0"
"120326,249286,15422,""Promesa cliente"",754,,0,0,,0"
"120326,249286,15405,""Concatenacion subgrupo"",709,,0,0,,0"
"120326,249286,15434,""Linea de producto"",700,,0,0,,0"
"120326,249286,15401,""Pais procedencia"",673,,0,0,,0"
"120326,249286,15403,""Año y codigo"",665,,0,0,,0"
120326,249286,15402,Año,491,,0,0,,0
"120326,249286,15404,""Pais Empresa Peticionaria"",490,,0,0,,0"
120326,249286,15406,Adjudicado,4,,0,0,,0
"120326,249286,15411,""Ponderador nivel 2"",3,,0,0,,0"
"120326,249286,15414,""Ponderador reputacional"",3,,0,0,,0"
"120326,249286,15398,""Codigo SAC Proveedor"",1,,0,0,,0"
120326,249286,15399,Proveedor,1,,0,0,,0
"120326,249286,15400,""Grupo Empresarial"",1,,0,0,,0"
"120326,249286,15408,""Nombre LDP"",1,,0,0,,0"
"120326,249286,15409,""Nombre SGP"",1,,0,0,,0"
"120326,249286,15423,""Riesgo 1 por aspectos"",1,,0,0,,0"
"120326,249286,15424,""Riesgo 2 por aspecto y producto"",1,,0,0,,0"
"120326,249286,15425,""Riesgo 3 con impacto telefónica"",1,,0,0,,0"
"120326,249286,15426,""Riesgo 4 reputacional"",1,,0,0,,0"
"120326,249286,15427,""Riesgo condiciones laborales"",1,,0,0,,0"
"120326,249286,15428,""Riesgo Seguridad y Salud"",1,,0,0,,0"
"120326,249286,15429,""Riesgo medioambiente"",1,,0,0,,0"
"120326,249286,15430,""Riesgo DDHH"",1,,0,0,,0"
"120326,249286,15431,""Riesgo minerales"",1,,0,0,,0"
"120326,249286,15432,""Riesgo privacidad y proteccion"",1,,0,0,,0"
"120326,249286,15433,""Riesgo promesa cliente"",1,,0,0,,0"
120326,250210,15478,Indicador,1064,,0,0,,0
120326,250210,15477,Jurídica,1063,,0,0,,0
120326,250210,15475,Mes,1062,,0,0,,0
120326,250210,15474,Año,1061,,0,0,,0
120326,250210,15476,País,1055,,0,0,,0
"120326,250210,15479,""Valor Real n - 1"",4,,0,0,,0"
"120326,250210,15480,""Valor Presupuesto n - 1"",4,,0,0,,0"
"120326,250210,15481,""Valor Real Orgánico n - 1"",4,,0,0,,0"
"120326,250210,15482,""Valor Publicado n - 1"",4,,0,0,,0"
"120326,250210,15483,""Valor Real Orgánico_ii n - 1"",4,,0,0,,0"
"120326,250210,15500,""Valor Real"",4,,0,0,,0"
"120326,250210,15501,""Valor Presupuesto"",4,,0,0,,0"
"120326,250210,15502,""Valor Real Orgánico"",4,,0,0,,0"
"120326,250210,15503,""Valor Publicado"",4,,0,0,,0"
"120326,250210,15504,""Valor Real Orgánico_ii"",4,,0,0,,0"
120326,250210,15484,id_u_rhh_carga_indicadores,3,,0,0,,0
120326,252231,21510,filtro,1,,0,0,,0
120326,252231,15531,Nombre_export,1,,0,0,,0
120326,252231,15532,queri_id,1,,0,0,,0
120326,252504,15568,Indicador,1105,,0,0,,0
120326,252504,15577,Subtipo,1104,,0,0,,0
120326,252504,15574,Periodo,1103,,0,0,,0
120326,252504,15566,Mes,1062,,0,0,,0
120326,252504,15565,Año,1061,,0,0,,0
120326,252504,15567,País,1055,,0,0,,0
"120326,252504,15573,""Adjuntar archivos"",330,,0,0,,0"
120326,252504,15569,Valor,4,,0,0,,0
"120326,252504,22740,""Orden año"",3,,0,1,""parent_field('241612', '22739')"",0"
120326,252505,15575,Periodo,1,,0,0,,0
120326,252506,15617,orden,1,,0,0,,0
120326,252506,15576,Subtipo,1,,0,0,,0
120326,252508,15705,totalizador_id,1119,,0,0,,0
120326,252508,15578,Subtipo_id,1104,,0,0,,0
"120326,252508,15582,""Carga archivos"",5,,0,0,,0"
120326,252508,15580,Definiciones,2,,0,0,,0
120326,252508,15579,Indicador,1,,0,0,,0
120326,252648,15590,Jurídica,1077,,0,0,,0
120326,252648,15588,Mes,1062,,0,0,,0
120326,252648,15587,Año,1061,,0,0,,0
120326,252648,15589,País,1055,,0,0,,0
"120326,252648,17006,""Ponderacion Plantilla Física Hombres"",4,,0,0,,0"
"120326,252648,17007,""Ponderacion Plantilla Física Mujeres"",4,,0,0,,0"
"120326,252648,15597,""1.7. Edad Media H___Total organización"",4,,0,0,,0"
"120326,252648,15598,""1.8. Ant Media H___Total organización"",4,,0,0,,0"
"120326,252648,15605,""2.7. Edad Media M___Total organización"",4,,0,0,,0"
"120326,252648,15606,""2.8. Ant Media M___Total organización"",4,,0,0,,0"
"120326,252648,15607,""3. Edad Media Total___Total organización"",4,,0,0,,0"
"120326,252648,15608,""4. Ant Media Total___Total organización"",4,,0,0,,0"
"120326,252648,15609,""5. Antigüedad Posición < 3___Total organización"",4,,0,0,,0"
"120326,252648,15610,""6. Antigüedad Posición 3-5___Total organización"",4,,0,0,,0"
"120326,252648,15611,""7. Antigüedad Posición > 5___Total organización"",4,,0,0,,0"
"120326,252648,15613,""Ponderacion Plantilla Física"",4,,0,0,,0"
120326,252648,15586,Ordenar,3,,0,0,,0
"120326,252648,15591,""1.1. Plantilla física H > 55___Total organización"",3,,0,0,,0"
"120326,252648,15592,""1.2. Plantilla física H 45 - 54___Total organización"",3,,0,0,,0"
"120326,252648,15593,""1.3. Plantilla física H 35 -44___Total organización"",3,,0,0,,0"
"120326,252648,15594,""1.4. Plantilla física H 30 - 34___Total organización"",3,,0,0,,0"
"120326,252648,15595,""1.5. Plantilla física H < 30___Total organización"",3,,0,0,,0"
"120326,252648,15596,""1.6. Plantilla física H Otros (DEBERÁ SER 0 AL RECALCULAR)"",3,,0,0,,0"
"120326,252648,15599,""2.1. Plantilla física M > 55___Total organización"",3,,0,0,,0"
"120326,252648,15600,""2.2. Plantilla física M 45 - 54___Total organización"",3,,0,0,,0"
"120326,252648,15601,""2.3. Plantilla física M 35 -44___Total organización"",3,,0,0,,0"
"120326,252648,15602,""2.4. Plantilla física M 30 - 34___Total organización"",3,,0,0,,0"
"120326,252648,15603,""2.5. Plantilla física M < 30___Total organización"",3,,0,0,,0"
"120326,252648,15604,""2.6. Plantilla física M Otros___Total organización (DEBERÁ SER 0 AL RECALCULAR)"",3,,0,0,,0"
120326,252648,15612,nivel,3,,0,0,,0
120326,253740,15651,Pais,1055,,0,0,,0
120326,253740,15652,Idioma,699,,0,0,,0
120326,253740,15653,Rol,676,,0,0,,0
120326,253740,15649,Responsable,1,,0,0,,0
120326,253740,15650,IDUsuario,1,,0,0,,0
120326,253740,15654,Email,1,,0,0,,0
120326,253740,15655,Area,1,,0,0,,0
120326,255012,15666,totalizador,1,,0,0,,0
120326,255043,15673,Indicador,1105,,0,0,,0
120326,255043,15671,Periodo,1103,,0,0,,0
120326,255043,15670,Año,1061,,0,0,,0
120326,255043,15672,Pais,1055,,0,0,,0
"120326,255043,15674,""Valor P-1"",4,,0,0,,0"
120326,255043,15675,Valor,4,,0,0,,0
